id,user,tweets,date,location,favorites,retweets
1263124365568344069,Baaskaa2020,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:08:11,Улаанбаатар,0,109
1263123950566961152,mk_namur,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:06:32,,0,109
1263123893167861760,Ichinkhorloo3,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:06:18,"Ulaanbaatar,Mongolia",0,109
1263123825786449922,Mad_AngeI,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:06:02,Mongolia,0,109
1263123522903109632,zobonod,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:04:50,Mongolia,0,109
1263123112972992519,Amaa0913,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:03:12,,0,109
1263123031406211075,ErdeneSarmat,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:02:53,БНМАУлс Дорнод аймаг Чойбалсан,0,109
1263122637435236352,ganjii8811,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:01:19,Mongolia,0,109
1263122434724487170,ganaa23mn,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:00:30,Монгол улс,0,109
1263122409814515713,amgalan_so,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 15:00:24,Mongolia,0,109
1263122278373634051,tuvshintugst,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:59:53,Улаанбаатар хот,0,109
1263121683482726400,XooCoH,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:57:31,Mongolia,0,109
1263121266476642305,b_tuulkaa,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:55:52,Mongolia Ulaanbaatar,0,109
1263121051451449344,BatkhishigJants,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:55:00,Mongolia,0,109
1263120903069593600,Otgondulam4,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:54:25,,0,109
1263120722580459522,CosmosLkha,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:53:42,Mongolia,0,109
1263120584726069249,bathuuoch,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:53:09,Ulaanbaatar,0,109
1263120274012147714,jayagiinaa,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:51:55,,0,109
1263120246811942915,Erhrights,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:51:49,Ulaanbaatar,0,109
1263120121330950145,azmikhi1029,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:51:19,Germany,0,109
1263119628294746112,altantuya_t,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:49:21,Mongolia,0,109
1263119481221427200,MiracleSky,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:48:46,,0,109
1263119263788707841,OChuluunbileg,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:47:54,Mongolia,0,109
1263119180338884608,dandy_tuya,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:47:34,,0,109
1263118821713297408,Battulga_munkh,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:46:09,Mongolia,0,109
1263118084887310336,urnaa_urnaa11,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:43:13,Mongolia Ulaanbaatar ,0,109
1263117858164236297,ETuwshin,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:42:19,Ulaanbaatar in Mongolia,0,109
1263117254574694400,tsbolormaa0623,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:39:55,,0,109
1263116906711511041,bchimgee25,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:38:32,Mongolia * Ulanbator,0,109
1263116733251850240,GDugarjav,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:37:51,Mongolia,0,109
1263116108300603393,AngaragDarigang,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:35:22,Mongolia,0,109
1263115441053986817,turbatn,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:32:43,Mongolia,0,109
1263114769822674946,Dandag_5004,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:30:03,Mongolia,0,109
1263114409049640961,EnkhtugsDorj,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:28:37,,0,109
1263112406336630784,erka_my,"RT @AminaMongolia: @shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар…",2020-05-20 14:20:39,Mongolia,0,109
1263110294529695744,AminaMongolia,"@shine_sondor Усан спортын ач тус: 
~ Хүний биеийг зөв хөгжүүлнэ. 
~ Зүрх судасны үйл ажиллагаа, нуруу нугасанд сайнаар нөлөөлдөг. ~ Хүн энгийн үед байнга босоогоороо явдаг учраас нуруундаа ачаалал их авдаг. Харин сэлэх үед бие хэвтээ тэнхлэгт орсноор нуруу амарч, бүх булчин ажилладаг.",2020-05-20 14:12:16,Ulaanbaatar Mongolia ,156,109
1263092606327599105,khantoki,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-20 13:01:59,Монгол,0,110
1262998911263715328,javkhao,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-20 06:49:40,Mongolia,0,47
1262991504814952449,JethErdem,"RT @ODELelectronics: ""Зөв хүн электорат"" эвслээс дандаа доктор, инженерүүд дэвшүүлжээ.
Эднийг дэмжмээр л юм бна.",2020-05-20 06:20:14,"Darkhan-Uul, Mongolia",0,65
1262942314454028291,borjigindavka,"Зөв сонголт хийх уг нь амархан, дараах 3-аас өөрт чинь сонголт хийхэд дөхөм нэгийг нь сонгоод түүндээ тохирсон хүнээ нам хамааралгүй сонго: 
1. Зөв хүн сонгох (худал яридаггүй, хулгай хийдэггүй, шударга, зарчимч) 2. Шинэ хүн сонгох (залуу байх тусмаа сайн) 3. Эмэгтэй хүн сонгох.",2020-05-20 03:04:46,Улаанбаатар,0,0
1262934962518417409,containment77,RT @Begz_Ankhbayar: @sogoomgl Мөнх-Эрдэнэ гэж сайн хуульч залуу Зөв хүн Электоратаас дэвшиж байгаа.,2020-05-20 02:35:33,Ulaanbaatar,0,2
1262914949011042305,EnkhtugsDorj,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-20 01:16:02,,0,110
1262904778561994752,JpNarantuyat,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-20 00:35:37,,0,110
1262784050122485761,purevdorjg,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-19 16:35:53,"Baganuur, Mongolia",0,110
1262778429432197120,NarUurd,RT @JavkhaaG: Өнөөдөр миний бие Ганбаатарын Жавхлантөгс “Зөв Хүн Электорат” эвслээс УИХ-ын 29-р тойрог буюу Хан-Уул дүүрэгт нэр дэвших манд…,2020-05-19 16:13:33,,0,13
1262739545277100033,Nanzaddorj14,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 13:39:02,,0,47
1262733260808785920,battur_b,"Манай тойрогт үзэж байгаан байна, амжилт хүсье. Манай хүн ч харин задгай ярьчих байх шүү. Өгөөд үздэг юм уу :) 
Шар айрагийн Г.Ганхүү “ЗӨВ ХҮН ЭЛЕКТОРАТ ЭВСЭЛ”-ээс нэр дэвшинэ https://t.co/jyBP9mE9JB via @GeregMN",2020-05-19 13:14:04,"Ulaanbaatar, Mongolia",0,0
1262718760227532800,TuulZav,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-19 12:16:27,,0,110
1262717660531318785,ChimSchim71,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 12:12:05,,0,47
1262711076463890432,ETuwshin,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-19 11:45:55,Ulaanbaatar in Mongolia,0,110
1262702863488135168,TseM53783433,RT @Begz_Ankhbayar: @sogoomgl Мөнх-Эрдэнэ гэж сайн хуульч залуу Зөв хүн Электоратаас дэвшиж байгаа.,2020-05-19 11:13:17,Mongolia,0,2
1262689985364287488,zev_dul,Байх ёстой хүн Зөв хүн гэх юм Бяд тэгээд Хүн биш ём бхдаа тэднийг тм хүн гэж яааж мэдэх үү ... тэд юу хийгээд хаагуур явж бсан ём бол ...,2020-05-19 10:22:06,Ulaanbaatar,2,0
1262688920518766602,Begz_Ankhbayar,@sogoomgl Мөнх-Эрдэнэ гэж сайн хуульч залуу Зөв хүн Электоратаас дэвшиж байгаа.,2020-05-19 10:17:52,"Ulaanbaatar, Mongolia",8,2
1262681809172590594,Gant16463209,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-19 09:49:37,,0,110
1262677462225260545,badam11223,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 09:32:21,,0,47
1262665261099790337,Tumurkhuyag3,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 08:43:52,Дорноговь аймаг,0,47
1262653719537045507,Gereltod123,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-19 07:58:00,"Christchurch City, New Zealand",0,304
1262652418531049473,munkhuu8281086,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 07:52:50,,0,47
1262641760750243841,galdar84,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 07:10:29,,0,47
1262637935213461505,idermn,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 06:55:17,,0,47
1262622598539759616,altai9996,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 05:54:20,,0,47
1262616220559241216,bilguundemberel,@SBayar12 Зөв ч юм буруу ч зүйл хийсэн байх таны хувьд. Гэхдээ бизнесийн ямарч салбарт байгаагүй хүн Монголын хүн амын 95%-с хөрөнгөлөг бна гэдгийг тайлбарлах л хэрэгтэй л дээ улс төрийг л бизнесийн нэг салбар гэж тооцдоггүй юм бол.,2020-05-19 05:28:59,Ulaanbaatar ,2,0
1262606802480517122,LindaLucky99,RT @munkhdul_ts_az: @Baigaliimaa Анужин УИХ д зөв хооллолт ярихгээгүй юм бол хэрэггүй тийм мэдлэг боловсролтой хүн гэж бодохгүй бн. Хувийн…,2020-05-19 04:51:34,United Freedom,0,1
1262605903301185536,nandinbilegAM,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 04:48:00,,0,47
1262605598572462087,hero_bbaatar,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 04:46:47,,0,47
1262600014859104256,BiMongolErKhun,RT @temuulent: Зөв хүн-электорат уг нь сонсоход гоё л юм..гарчихдаг бол сайхан..гэхдээ Монголын бодит амьдрал дээр ард түмэн эднийг ойлгох…,2020-05-19 04:24:36,,0,3
1262597137679781889,Gerel,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-19 04:13:10,Former Londoner in Mongolia,0,15
1262596937347293184,Gerel,"RT @Gan_Oyuka: ТАНИЛЦ: Зөв Хүн Электорат Эвслийн нэр дэвшигчдийн нэрс, ажил, төгссөн сургууль https://t.co/1YTxL64Uv8 via @ikonnews",2020-05-19 04:12:22,Former Londoner in Mongolia,0,1
1262595563867930625,AAmarzaya,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 04:06:54,"Ulaanbaatar, Mongolia",0,47
1262592203676778496,ShirendevD,@Altankhuyag_SS @zorigt2002 @TsoodolTulga @BattulgaKh Таны л тэнэг бодол таньдаа л зөв байхдаа... Eрөнхийлөгч Энэтхэгээс хүнд нөхцөлд байгаа иргэдээ авах чиглэл өгөөгүй бол ингэж ирэх боломжгүй байсан юм.УОК урьд нь Энэтхэг нисэхгүй гээд олон түмэнд зарлаад Энэтхэгт гацсан энэ олон хүн хүнд бдалд ороод байсан юм шүү...,2020-05-19 03:53:33,"Ulaanbaatar,Mongolia",0,0
1262589640231407616,Baasanh99223667,"RT @AminaMongolia: Хэн ч харагдаж байгаа шигээ биш. Бусдын нүдэнд аз жаргалтай ч юм шиг, эсвэл тусархаг, зөв хүн шиг аашилж болох ч эцсийн…",2020-05-19 03:43:22,,0,9
1262581166739206144,zoljargald,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 03:09:42,Mongolia,0,47
1262556493481558016,Gansukh2040,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 01:31:39,"Sydney, New South Wales",0,47
1262554639997648897,Miyegombo,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 01:24:17,Aravgar kheeriin tal,0,47
1262550647821398016,DaichinCom,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-19 01:08:26,Mongolia,0,47
1262548892349919232,munkhdul_ts_az,@Baigaliimaa Анужин УИХ д зөв хооллолт ярихгээгүй юм бол хэрэггүй тийм мэдлэг боловсролтой хүн гэж бодохгүй бн. Хувийн амьдарлаа ч төвхнүүлж чадаагүй хүн улс орон төвхнүүлнэ гэж бодохгүй бн энэнд энэ мэтийн зөндөө хүн хамаатай,2020-05-19 01:01:27,Ulaanbaatar,7,1
1262530299767828481,hdd59,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 23:47:34,,0,47
1262518928946929670,Jambaa_M,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 23:02:23,"UB, Mongolia",0,47
1262508272063406080,otgonjargal,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 22:20:02,,0,47
1262507229137080320,Jimseglen,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 22:15:54,Japan,0,47
1262498387099660288,TsBatsukh,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 21:40:46,Mongolia,0,47
1262463588427378688,RiseofMongolia,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 19:22:29,Mongolia,0,47
1262448712288067585,Otgonoo_8406,"RT @enkhbat: Ментор, көүч заавал илүү мэдлэгтэй хүн байх албагүй. Гагцхүү өөрөөр харж чаддаг, түүнийгээ нөгөө хүндээ системтэйгээр, зөв хүр…",2020-05-18 18:23:22,Mongolia,0,24
1262448629547032578,Otgonoo_8406,"RT @enkhbat: Ж нь, хүн асуудалдаа хэн нэгнийг, эсвэл гадаад ямар нэг зүйлийг буруутгаж бгаа бол түүнд асуудлаа шийдэж урагшлах зөв сэтгэлгэ…",2020-05-18 18:23:03,Mongolia,0,24
1262433395038183429,saikhan2020,@turbatn Зөв хүн эсвэл яагаад байхгүй байна аа кккк\,2020-05-18 17:22:30,Улаанбаатар,1,1
1262420489588191233,Byamba_bsy,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 16:31:14,Mongolia,0,15
1262411713653047296,Jerrydoc5,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 15:56:21,Mongolia,0,47
1262401992988585984,enkhtaivan_9,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 15:17:44,"Ulaanbaatar, Mongolia",0,47
1262400768352509952,ChinzorigPurev1,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 15:12:52,"Seoul, Republic of Korea",0,47
1262399499965624321,chimegt_oyu,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 15:07:49,,0,304
1262390318659506178,Demberel_S,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 14:31:20,mongolia,0,47
1262384696408842241,idermn,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 14:09:00,,0,15
1262384239275802625,TSEND_D,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 14:07:11,Lawyer,0,47
